C1,C2,C3,C4,C5,C6,C7,C8,Type
4.29244E+11,620750331,80611556450,2.24165E+11,0,618898917,54809504213,170041, NFlaky
4.29244E+11,620756474,80611662118,2.24165E+11,0,618905020,54809985300,170041, NFlaky
4.36278E+11,586134899,82216171960,2.22556E+11,0,623450233,50456501568,112750, NFlaky
4.36279E+11,586139498,82216260003,2.22557E+11,0,623454179,50456833326,112750, NFlaky
4.36287E+11,586190559,82217892288,2.22566E+11,0,623508544,50462377796,112759, NFlaky
4.36288E+11,586198269,82218042486,2.22567E+11,0,623516839,50463095421,112759, NFlaky
4.36289E+11,586203387,82218155705,2.22568E+11,0,623520790,50463508139,112759, NFlaky
4.25087E+11,737658825,80222452810,2.27364E+11,0,607558315,58528126898,143019, NFlaky
4.25087E+11,737663410,80222549903,2.27365E+11,0,607561979,58528451084,143019, NFlaky
4.25096E+11,737714927,80224171505,2.27374E+11,0,607613122,58534585237,143026, NFlaky
4.25096E+11,737720601,80224300521,2.27375E+11,0,607617946,58535319572,143026, NFlaky
4.25097E+11,737728127,80224468173,2.27376E+11,0,607624586,58535968156,143026, NFlaky
4.22885E+11,637770923,79338295882,2.22439E+11,0,587204648,53835830396,150953, NFlaky
4.22885E+11,637775932,79338384995,2.2244E+11,0,587208733,53836200640,150953, NFlaky
4.22894E+11,637827268,79340032367,2.2245E+11,0,587262376,53842576672,150961, NFlaky
4.22895E+11,637834835,79340182944,2.22451E+11,0,587270437,53843493464,150961, NFlaky
4.22895E+11,637840027,79340291226,2.22452E+11,0,587274436,53843862134,150961, NFlaky
6960178270,50118678,1299450857,7716579882,0,35457955,4870363283,20157, NFlaky
6960665789,50123911,1299540357,7717134512,0,35461630,4870742937,20157, NFlaky
6969830806,50179501,1301261657,7727109434,0,35517268,4877182232,20163, NFlaky
6970474824,50186587,1301380097,7728106031,0,35524236,4877881079,20163, NFlaky
6971055177,50191475,1301490344,7728693299,0,35527596,4878221257,20163, NFlaky
4.28238E+11,600577693,80478711225,2.21858E+11,0,633330977,53470823397,170663, NFlaky
4.2824E+11,600597155,80479083415,2.21861E+11,0,633343971,53472566378,170664, NFlaky
4.28249E+11,600667648,80480701570,2.21876E+11,0,633402190,53481529060,170669, NFlaky
4.2825E+11,600677116,80480861947,2.21878E+11,0,633410948,53482636538,170669, NFlaky
4.2825E+11,600682958,80480974743,2.21879E+11,0,633415390,53483089181,170669, NFlaky
4.3255E+11,602824205,81325508855,2.25856E+11,0,629402069,52735398044,126035, NFlaky
4.32551E+11,602828664,81325586668,2.25856E+11,0,629405517,52735930862,126035, NFlaky
4.32551E+11,602832505,81325663082,2.25857E+11,0,629407706,52736132380,126036, NFlaky
4.32552E+11,602839404,81325806168,2.25858E+11,0,629413248,52736595044,126036, NFlaky
4.32552E+11,602843516,81325889826,2.25858E+11,0,629415568,52736814970,126036, NFlaky
146414806,304284,28289817,96433199,0,563591,24744577,289, NFlaky
147725466,318078,28524747,98515891,0,577075,25779922,289, NFlaky
148930145,332562,28733984,100411719,0,590066,26564759,289, NFlaky
150298855,349502,28973828,102769646,0,608861,27492659,289, NFlaky
151695608,362134,29217922,104855928,0,621214,28327232,289, NFlaky
4.29186E+11,556584627,79615203515,2.26471E+11,0,606467389,52889187847,139163, NFlaky
4.29186E+11,556591408,79615305088,2.26472E+11,0,606474038,52890094834,139163, NFlaky
4.29187E+11,556595480,79615388701,2.26473E+11,0,606476629,52890353491,139163, NFlaky
4.29187E+11,556599374,79615467130,2.26473E+11,0,606478672,52890555862,139163, NFlaky
4.29188E+11,556603488,79615547309,2.26474E+11,0,606480722,52890767112,139163, NFlaky
4.27109E+11,541914872,81192412588,2.16628E+11,0,589060889,51511379468,272235, NFlaky
4.27111E+11,541933501,81192846263,2.16631E+11,0,589075840,51514460964,272236, NFlaky
4.2712E+11,541994006,81194485127,2.16644E+11,0,589135672,51522525246,272241, NFlaky
4.27121E+11,542002028,81194638562,2.16645E+11,0,589144032,51523532601,272241, NFlaky
4.27122E+11,542007387,81194741777,2.16646E+11,0,589147744,51523920331,272241, NFlaky
4.20111E+11,650932005,78559950870,2.16775E+11,0,602518349,53214939496,445541, NFlaky
4.20119E+11,651006662,78561585889,2.16788E+11,0,602575033,53221592012,445548, NFlaky
4.2012E+11,651014483,78561676466,2.16789E+11,0,602579585,53222155621,445548, NFlaky
4.2012E+11,651021503,78561760138,2.16789E+11,0,602583337,53222564693,445548, NFlaky
4.20121E+11,651034123,78561931308,2.16791E+11,0,602591596,53223401473,445548, NFlaky
4892370838,30914561,936878413,5755523581,0,29711270,2931950243,38437, NFlaky
4894343696,30931832,937241564,5759958374,0,29724998,2935524073,38438, NFlaky
4894905026,30937319,937342170,5760938568,0,29729991,2936007464,38438, NFlaky
4904257083,31004800,939073640,5775720380,0,29793405,2944486864,38443, NFlaky
4905268842,31016014,939254937,5777765574,0,29804783,2945768039,38443, NFlaky
1391322050,5886943,269295701,1202211604,0,6515952,484427739,10793, NFlaky
1416058071,5988295,273919337,1225777072,0,6643122,497646976,11118, NFlaky
1417369775,6000176,274166936,1227782923,0,6657112,498992793,11129, NFlaky
1418056153,6006971,274289983,1228607102,0,6663118,499454326,11138, NFlaky
1418921801,6013493,274444432,1229510804,0,6668453,499930858,11148, NFlaky
7453540036,49713764,1393182383,7487834710,0,34547344,4622490326,28240, NFlaky
7462454557,49765349,1394851476,7496461907,0,34603011,4626907673,28250, NFlaky
7462978325,49770169,1394946448,7497018304,0,34607251,4627196549,28250, NFlaky
7463468713,49774800,1395034285,7497491769,0,34610786,4627418442,28250, NFlaky
7464210062,49781472,1395163895,7498292866,0,34617397,4627833792,28250, NFlaky
4.20513E+11,678984907,79563055290,2.29498E+11,0,626240654,55097064148,167035, NFlaky
4.2053E+11,679162119,79566272544,2.29525E+11,0,626374734,55118437587,167035, NFlaky
4.20547E+11,679344675,79569391656,2.29554E+11,0,626512477,55142599989,167035, NFlaky
4.24228E+11,672885209,80384365847,2.37135E+11,0,676200971,54291770392,177701, NFlaky
4.24245E+11,673075950,80387446567,2.37167E+11,0,676348127,54314469519,177701, NFlaky
4.24262E+11,673242029,80390523164,2.3719E+11,0,676475728,54333463525,177701, NFlaky
4.18745E+11,643970064,79361409094,2.25646E+11,0,658715480,52150431913,160950, NFlaky
4.18763E+11,644175811,79364661277,2.25679E+11,0,658853690,52174812688,160951, NFlaky
4.18779E+11,644376496,79367691088,2.25709E+11,0,658987349,52195768939,160951, NFlaky
6984564048,44829947,1321597018,6843811625,0,38278719,3695279337,50209, NFlaky
6999100527,44964112,1324301282,6862697202,0,38369596,3712229550,50209, NFlaky
7013362881,45096041,1326956829,6881680231,0,38458702,3729443390,50209, NFlaky
711081119,3405430,138527557,745216036,0,4014698,389728741,1033, NFlaky
733932314,3656481,142771709,784498142,0,4204341,415879616,1034, NFlaky
755932008,3870707,146820922,816182270,0,4377900,436204536,1034, NFlaky
4.36373E+11,586804514,82233628964,2.22652E+11,0,623847179,50521843977,112772, NFlaky
4.36387E+11,586945274,82236298519,2.22672E+11,0,623946593,50537011746,112778, NFlaky
4.36401E+11,587074209,82238847402,2.22689E+11,0,624038865,50551380342,112778, NFlaky
4.19635E+11,696287156,79214461703,2.20992E+11,0,584307685,54001791895,142069, NFlaky
4.19651E+11,696451622,79217537078,2.21015E+11,0,584433280,54022322983,142069, NFlaky
4.19668E+11,696616213,79220621295,2.21038E+11,0,584560423,54041440803,142069, NFlaky
4.2298E+11,638443231,79356009093,2.22534E+11,0,587594560,53903501937,150977, NFlaky
4.22996E+11,638628066,79358821853,2.22565E+11,0,587712990,53928065407,150977, NFlaky
4.23011E+11,638799569,79361686935,2.22596E+11,0,587824793,53952452210,150977, NFlaky
4762021245,33637360,899442898,5441483414,0,26544011,3305905511,20003, NFlaky
4776855574,33782447,902205639,5460400740,0,26641378,3321647676,20003, NFlaky
4791215791,33936197,904876263,5481245151,0,26745099,3337874393,20003, NFlaky
4.29188E+11,606906217,80653932864,2.22797E+11,0,637299914,54055465071,170893, NFlaky
4.29202E+11,607059793,80656553972,2.2282E+11,0,637400991,54072873154,170893, NFlaky
4.29217E+11,607199806,80659236331,2.22841E+11,0,637493913,54089086620,170893, NFlaky
4633441974,33686871,872946536,5585714009,0,26855391,3233419725,18980, NFlaky
4649090256,33867830,875844229,5613316916,0,26958772,3254284473,18981, NFlaky
4663261114,34042974,878476097,5642598148,0,27058183,3279356593,18981, NFlaky
7154613833,44752236,1354233234,7341133856,0,38455576,3948112880,43406, NFlaky
7170375043,44911464,1357162847,7363817596,0,38572245,3963608889,43406, NFlaky
7185933415,45096282,1360065163,7391918996,0,38694557,3983072048,43406, NFlaky
2469024373,15574821,463926927,3240936985,0,12228249,1914881299,6120, NFlaky
2486514100,15778365,467192627,3275445451,0,12372033,1940962959,6121, NFlaky
2503071171,15978575,470282575,3307311017,0,12492165,1966042386,6121, NFlaky
4.27079E+11,541619064,81186862011,2.16585E+11,0,588853384,51475237037,272235, NFlaky
4.27094E+11,541767558,81189594003,2.16606E+11,0,588952834,51492905132,272235, NFlaky
4.27108E+11,541908649,81192304505,2.16627E+11,0,589055571,51510532959,272235, NFlaky
4.21762E+11,664537594,78861715410,2.1883E+11,0,608514872,54591874822,445642, NFlaky
4.21776E+11,664701017,78864396537,2.18856E+11,0,608612583,54611243850,445642, NFlaky
4.21791E+11,664863918,78867112924,2.18882E+11,0,608712944,54629520088,445643, NFlaky
7410086320,51002687,1395701539,8909448706,0,42433024,4990799668,43448, NFlaky
7424060873,51145075,1398304816,8930528107,0,42528513,5008279248,43450, NFlaky
7437904244,51283380,1400889688,8949207310,0,42618657,5025241605,43450, NFlaky
4.26032E+11,582416250,80898545162,2.21647E+11,0,628819367,53825787374,197148, NFlaky
4.26046E+11,582576142,80901187043,2.21673E+11,0,628919800,53843255092,197148, NFlaky
4.26059E+11,582737023,80903623129,2.21699E+11,0,629014569,53863955208,197148, NFlaky
3695370332,23502629,702976854,4001232682,0,20423432,2284559821,16614, NFlaky
3712513479,23672558,706161179,4026368036,0,20548203,2303292011,16622, NFlaky
3728450175,23834342,709127550,4049245146,0,20666057,2324774628,16623, NFlaky
4.20591E+11,679593523,79577859457,2.29626E+11,0,626810655,55180403399,167095, NFlaky
4.20594E+11,679617671,79578379353,2.29632E+11,0,626834154,55184783209,167096, NFlaky
4.24306E+11,673522920,80399045396,2.37249E+11,0,676795038,54361643548,177762, NFlaky
4.24309E+11,673547513,80399562040,2.37253E+11,0,676820612,54364343761,177762, NFlaky
4.18822E+11,644684260,79376081173,2.25775E+11,0,659290937,52229500329,161010, NFlaky
4.18825E+11,644708555,79376594735,2.2578E+11,0,659314440,52232428883,161011, NFlaky
4.26236E+11,592490329,80546807208,2.27346E+11,0,660427339,54252743612,161308, NFlaky
4.26236E+11,592499028,80546964078,2.27347E+11,0,660437902,54253547588,161308, NFlaky
4.29246E+11,620771306,80611966671,2.24168E+11,0,618919686,54811764037,170041, NFlaky
4.29247E+11,620780303,80612132615,2.24169E+11,0,618930217,54812497820,170041, NFlaky
4.35261E+11,578362019,82030038436,2.21473E+11,0,619451773,49637446152,112689, NFlaky
4.35263E+11,578380969,82030420416,2.21476E+11,0,619469984,49640153135,112690, NFlaky
4.19712E+11,696910528,79229113933,2.21115E+11,0,584883137,54085968263,142129, NFlaky
4.19715E+11,696934022,79229622014,2.21121E+11,0,584906828,54089825568,142130, NFlaky
4.21852E+11,629917253,79148819693,2.21315E+11,0,583076078,52994702679,150890, NFlaky
4.21854E+11,629935006,79149196617,2.21318E+11,0,583093015,52997485184,150891, NFlaky
5825191426,41075827,1092186944,6558355756,0,30750183,4038218480,20094, NFlaky
5826527578,41089798,1092430379,6560800790,0,30765377,4039576803,20094, NFlaky
4.29112E+11,606321671,80640023747,2.22727E+11,0,637011116,54009060417,170887, NFlaky
4.29114E+11,606338656,80640369200,2.22729E+11,0,637026992,54010928064,170887, NFlaky
4.32539E+11,602746492,81323372997,2.25842E+11,0,629329947,52727537376,126028, NFlaky
4.3254E+11,602758131,81323547601,2.25844E+11,0,629342176,52728341288,126028, NFlaky
9067269052,56704302,1718609349,9353186548,0,47058021,5108067097,49639, NFlaky
9068508351,56717555,1718829975,9355588395,0,47073279,5109407300,49639, NFlaky
7243154097,51338293,1362582857,9317293987,0,38149560,5561745103,17541, NFlaky
7244087501,51347565,1362756906,9318419236,0,38160521,5562335055,17541, NFlaky
4.2785E+11,549256706,81327700408,2.1765E+11,0,593570545,52193446122,272357, NFlaky
4.27851E+11,549267826,81327860541,2.17651E+11,0,593583199,52194300737,272357, NFlaky
4.21802E+11,664966285,78869100317,2.18903E+11,0,608778816,54645887227,445646, NFlaky
4.21803E+11,664980279,78869314679,2.18906E+11,0,608792311,54647806103,445646, NFlaky
8750546874,61594716,1641376827,10461139189,0,47739476,6100780639,49971, NFlaky
8751431729,61604034,1641540335,10462425145,0,47750064,6101809498,49971, NFlaky
6920120891,41153786,1323614439,7317656190,0,38104143,3699840509,53646, NFlaky
6921463005,41167258,1323856111,7319835553,0,38120044,3701237878,53667, NFlaky
3731239373,23860739,709640631,4053939504,0,20691756,2329296847,16624, NFlaky
3733648644,23880147,710077163,4057507594,0,20711678,2331883330,16624, NFlaky
4.26135E+11,724356446,80606201022,2.36663E+11,0,650169481,59724697693,167979, NFlaky
4.26135E+11,724362519,80606298118,2.36664E+11,0,650173590,59725344511,167979, NFlaky
4.26136E+11,724368099,80606394952,2.36665E+11,0,650176532,59725725088,167980, NFlaky
4.26137E+11,724373121,80606491352,2.36666E+11,0,650179014,59726023095,167980, NFlaky
4.26137E+11,724379465,80606603594,2.36666E+11,0,650182476,59726466001,167980, NFlaky
4.26139E+11,724388634,80606874658,2.36668E+11,0,650189616,59727241019,167980, NFlaky
4.2971E+11,719367156,81400814243,2.4502E+11,0,701164780,59596387093,178655, NFlaky
4.29711E+11,719374776,81400909145,2.45021E+11,0,701169584,59597652046,178655, NFlaky
4.29711E+11,719380163,81401003838,2.45022E+11,0,701173127,59598186051,178654, NFlaky
4.29712E+11,719385373,81401097899,2.45023E+11,0,701176131,59598520397,178655, NFlaky
4.29712E+11,719391890,81401210938,2.45024E+11,0,701180539,59599202589,178654, NFlaky
4.29714E+11,719400692,81401508451,2.45026E+11,0,701188307,59600372678,178654, NFlaky
4.24226E+11,684589709,80377855402,2.31426E+11,0,681952035,55807384205,161896, NFlaky
4.24227E+11,684594399,80377951988,2.31427E+11,0,681956268,55807830246,161896, NFlaky
4.24227E+11,684598703,80378048347,2.31427E+11,0,681959136,55808077524,161896, NFlaky
4.24228E+11,684602718,80378144083,2.31428E+11,0,681961668,55808293535,161896, NFlaky
4.24228E+11,684607992,80378259371,2.31428E+11,0,681965663,55808630599,161896, NFlaky
4.2423E+11,684615339,80378529507,2.3143E+11,0,681973093,55809210209,161896, NFlaky
4.26242E+11,592529477,80547985649,2.27353E+11,0,660462578,54258059776,161309, NFlaky
4.26242E+11,592534035,80548067159,2.27354E+11,0,660465640,54258638139,161309, NFlaky
4.26243E+11,592538496,80548145786,2.27354E+11,0,660468200,54258944465,161309, NFlaky
4.26243E+11,592542430,80548225663,2.27354E+11,0,660470222,54259154795,161309, NFlaky
4.26244E+11,592547706,80548326885,2.27355E+11,0,660474627,54259547914,161309, NFlaky
4.26244E+11,592552705,80548425863,2.27356E+11,0,660477976,54259838803,161309, NFlaky
234538280,966328,45974848,244401908,0,1291501,93580426,524, NFlaky
237162710,987225,46454732,248014101,0,1311568,96402137,524, NFlaky
287705067,1064884,56076424,279949786,0,1496497,106123958,562, NFlaky
288715415,1073783,56252991,281397293,0,1504385,107138977,562, NFlaky
290330414,1088371,56550626,283869027,0,1520776,108632028,564, NFlaky
293060949,1108137,57057236,287422493,0,1541407,110789510,565, NFlaky
4.35273E+11,578428152,82032329033,2.21487E+11,0,619515883,49647114417,112716, NFlaky
4.35276E+11,578451761,82032907239,2.21491E+11,0,619537604,49649635072,112719, NFlaky
4.35278E+11,578466102,82033298321,2.21493E+11,0,619553176,49650892037,112721, NFlaky
4.35279E+11,578472448,82033418566,2.21494E+11,0,619559348,49651471177,112721, NFlaky
4.35279E+11,578476880,82033514318,2.21495E+11,0,619562536,49651721586,112721, NFlaky
4.3528E+11,578486736,82033751669,2.21496E+11,0,619574112,49652676981,112721, NFlaky
4.25075E+11,737575245,80220241858,2.27352E+11,0,607489123,58519867248,143015, NFlaky
4.25075E+11,737579951,80220337472,2.27352E+11,0,607493069,58520323614,143015, NFlaky
4.25076E+11,737584308,80220433763,2.27353E+11,0,607495870,58520569502,143015, NFlaky
4.25076E+11,737588479,80220528701,2.27353E+11,0,607498386,58520781038,143015, NFlaky
4.25077E+11,737593736,80220640644,2.27354E+11,0,607501867,58521119611,143015, NFlaky
4.25079E+11,737600636,80220968069,2.27355E+11,0,607508327,58521675157,143015, NFlaky
4.21865E+11,629980581,79151117992,2.21329E+11,0,583137893,53005365065,150917, NFlaky
4.21868E+11,630005103,79151701413,2.21334E+11,0,583159503,53008359200,150919, NFlaky
4.2187E+11,630019394,79152090760,2.21336E+11,0,583174788,53009908343,150921, NFlaky
4.2187E+11,630025396,79152205128,2.21337E+11,0,583180698,53010568263,150922, NFlaky
4.21871E+11,630029840,79152297652,2.21338E+11,0,583183933,53010827711,150922, NFlaky
4.21872E+11,630040349,79152525431,2.21339E+11,0,583195363,53011886179,150923, NFlaky
8669309682,60142124,1626139053,9315021082,0,43297307,5751081334,21468, NFlaky
8671001508,60156412,1626452693,9317491137,0,43308516,5753410926,21468, NFlaky
8674489462,60174965,1627105472,9321371154,0,43324536,5756510436,21468, NFlaky
8674936683,60179774,1627188286,9322099291,0,43327384,5757069483,21468, NFlaky
8675399227,60184828,1627274420,9322696615,0,43329716,5757375294,21468, NFlaky
8675966790,60191054,1627380244,9323540223,0,43334722,5757946667,21468, NFlaky
2611695228,14385234,501735617,2778333961,0,14380378,1342597416,30938, NFlaky
2612733887,14395631,501920638,2780005711,0,14391129,1343756766,30949, NFlaky
2613605080,14402497,502075441,2780917577,0,14397102,1344266620,30959, NFlaky
2615558260,14412149,502434612,2782614876,0,14408496,1345044584,30971, NFlaky
2616452074,14418869,502592896,2783473330,0,14413878,1345444968,30981, NFlaky
2617448875,14425971,502763742,2784430460,0,14418932,1345980107,30991, NFlaky
4.31248E+11,592491154,81086001305,2.24486E+11,0,624019927,51882829736,125944, NFlaky
4.31248E+11,592495516,81086084747,2.24486E+11,0,624023221,51883240829,125944, NFlaky
4.31249E+11,592499426,81086165164,2.24487E+11,0,624025319,51883439090,125944, NFlaky
4.31252E+11,592517133,81086820661,2.2449E+11,0,624039475,51885770097,125944, NFlaky
